n,breadwinner,0.0;
n,nootka,0.0;
v,semi-automatize,0.0;
a,tube-shaped,0.0;
n,commonality,-0.125;
a,inarguable,0.25;
n,peeper,0.0;
a,needle-shaped,0.0;
n,uke,0.0;
n,ameloblast,0.0;
a,monolithic,-0.25;
n,electrodeposition,0.0;
a,parasitic,-0.25;
n,spore,0.0;
a,six-sided,0.0;
n,copeck,0.0;
n,babka,0.0;
n,spondylarthritis,-0.625;
a,swedish,0.0;
v,mislead,-1.25;
a,fernlike,0.25;
n,draughtsman,0.0;
n,bondwoman,0.0;
a,political,0.0;
n,terabit,0.0;
n,pay-station,-0.125;
r,passively,0.5;
n,authoress,0.0;
a,genitive,0.0;
n,langsat,0.0;
n,oldtimer,0.125;
a,hypotonic,-0.75;
n,albumin,0.0;
n,stockpot,0.0;
a,delible,0.625;
a,soluble,0.0;
a,hasidic,0.0;
n,arthromere,0.0;
a,voidable,0.5;
a,mucilaginous,0.0;
a,witless,0.125;
n,lecithin,0.0;
n,paramagnet,0.0;
a,suspect,-0.5;
n,misbehaviour,-0.625;
n,loop-the-loop,0.0;
v,shellack,0.0;
n,flection,-0.375;
n,serum,0.0;
v,tiller,0.0;
n,gluten,0.0;
a,costly,0.5;
n,netherworld,0.0;
v,conventionalise,0.0;
v,recommence,0.0;
a,astigmatic,0.0;
a,plutonic,0.0;
v,garment,0.0;
n,gourde,0.0;
n,voltmeter,0.0;
n,aleph-null,-0.125;
n,unraveler,0.0;
n,bluff,0.125;
n,scald,-0.25;
n,volapuk,0.0;
n,haldol,-0.25;
a,palmy,0.5;
n,memorization,0.0;
n,absentee,-0.625;
a,refrigerant,-0.25;
n,allis,0.0;
a,ghastly,-0.875;
n,maldon,0.0;
n,leafing,0.0;
a,ko'd,-0.125;
a,multipartite,0.0;
a,high-sounding,0.125;
n,self-digestion,0.0;
n,ripple-grass,0.0;
v,reface,0.0;
a,rearward,0.0;
n,molle,0.0;
n,sex,-0.25;
n,menyanthes,0.0;
n,dog-iron,0.0;
a,flat-footed,-0.25;
n,depository,0.0;
a,stovepiped,0.0;
n,swatter,0.0;
n,synentognathi,0.0;
n,demi-glaze,0.0;
v,disturb,-1.25;
v,sojourn,0.0;
n,lintel,0.0;
n,ajaia,0.0;
a,sexed,0.375;
r,revoltingly,-0.125;
n,sycophancy,0.125;
a,allochthonous,0.0;
n,pteridium,0.0;
n,conventionalisation,0.125;
n,canidae,0.0;
n,seriphus,0.0;
v,comport,0.5;
n,wintera,0.0;
n,bream,0.0;
n,dragunov,0.0;
n,clutches,0.0;
n,attosecond,0.0;
a,close-fitting,0.0;
a,bicentenary,0.0;
n,nentsy,0.0;
v,transistorise,0.0;
n,eubstance,0.0;
n,hygienics,0.5;
n,ataxy,-0.625;
n,heartseed,0.0;
n,shlock,-0.875;
a,nonelected,-0.5;
n,acromikria,0.0;
a,unabated,0.25;
n,corkscrew,0.0;
n,shogunate,-0.5;
r,assuredly,-0.25;
n,muntjac,0.0;
n,headboard,0.0;
v,typeset,0.0;
r,regrettably,-0.875;
n,reality,0.5;
n,roneograph,0.0;
a,incumbent,0.875;
n,chapman,0.0;
n,orchis,0.0;
n,hendrix,0.0;
a,ariose,0.0;
n,bog,0.0;
v,whisper,-0.25;
n,unacceptableness,-0.625;
n,leukotomy,0.25;
n,alcahest,0.0;
n,spoon,0.0;
n,phalanger,0.0;
n,endocranium,0.0;
n,glycerite,0.0;
r,dauntingly,0.0;
a,organisational,0.0;
n,endoparasite,0.0;
n,lobeliaceae,-0.125;
v,degenerate,-0.25;
n,subsection,0.0;
n,sapote,0.25;
n,impoliteness,0.375;
n,brno,0.0;
n,playscript,0.0;
n,tetartanopia,0.125;
n,tor,0.25;
n,inhalator,0.0;
n,priority,-0.25;
n,achondroplasty,-0.5;
a,magnetised,0.0;
a,airlike,0.0;
n,hearts,0.0;
a,double-barrelled,0.5;
n,trochee,0.0;
v,concede,0.0;
n,cellini,0.0;
n,britain,0.0;
n,plataea,0.0;
n,shears,0.0;
n,egoism,0.125;
a,deformational,0.0;
a,retrograde,-0.875;
n,curcuma,0.0;
n,groupthink,0.0;
n,wealthiness,0.0;
n,numidinae,0.0;
a,no-good,0.0;
n,isoetales,0.0;
n,wiz,0.125;
a,reversed,0.0;
a,red-brick,0.0;
a,skeletal,0.25;
a,seditious,0.25;
n,irreproducibility,0.0;
n,catholicism,0.0;
v,rule,0.0;
n,tia,0.0;
n,mandioc,0.0;
n,holloware,0.0;
n,colonization,0.0;
n,resort,0.125;
n,constitutional,0.0;
n,goebbels,0.0;
a,lustreless,0.0;
v,proscribe,0.0;
n,frijol,0.0;
n,brassicaceae,0.0;
n,alphabetization,0.0;
n,stretching,0.25;
n,drydock,0.0;
r,necessarily,0.375;
n,toddy,0.0;
a,singing,0.0;
n,scipio,0.0;
r,screakily,0.25;
a,generalised,-0.75;
a,mongoloid,-0.25;
r,sneeringly,0.25;
n,diaper,0.0;
a,unexhausted,0.125;
n,antiserum,0.125;
a,nut-bearing,0.25;
a,silvery-leaved,0.125;
n,marquee,0.125;
n,quadrature,0.0;
n,buckminsterfullerene,0.0;
n,sunlamp,0.0;
v,sour,-0.375;
v,hyperbolise,0.625;
n,arctocephalus,0.0;
a,documental,0.0;
n,supersymmetry,0.0;
a,uppermost,0.0;
n,viceroyship,0.0;
n,dryopithecine,0.0;
n,fireroom,0.0;
n,b.th.u.,0.0;
a,overmuch,-0.5;
a,conjunctival,0.0;
v,sterilize,-0.25;
n,self-sacrifice,0.25;
n,gumwood,0.0;
a,bengali,0.0;
n,despondence,-0.375;
n,aidoneus,0.0;
n,niddm,0.0;
n,postposition,0.0;
n,illecebrum,0.0;
a,confusing,-0.625;
n,rash,-0.5;
a,galwegian,0.0;
n,argos,0.0;
v,whinny,0.0;
a,zestful,0.25;
a,postnuptial,0.0;
v,adulterate,-0.375;
n,atf,0.0;
r,distastefully,0.0;
n,ilmen,0.0;
a,horrid,-1.75;
n,epergne,0.0;
n,aeneas,0.0;
a,rosicrucian,0.0;
a,precedent,0.0;
n,apsu,0.0;
n,meristem,0.0;
r,respectively,0.0;
n,cityscape,0.0;
a,branchless,0.0;
a,scurrilous,-0.875;
n,castling,0.0;
r,luckily,0.5;
a,8-membered,0.0;
n,bali,0.0;
n,eightvo,0.0;
n,razorblade,0.125;
n,adapid,0.0;
n,guitar,0.0;
n,fille,0.0;
n,reburial,0.0;
n,spirodela,0.0;
n,stegocephalia,0.0;
n,boner,-0.375;
a,83,0.0;
a,significative,0.375;
a,southeasterly,0.0;
n,rubbing,0.0;
n,carouse,0.0;
n,vapourousness,-0.25;
n,acrylic,-0.125;
a,ill-defined,0.25;
v,draw,0.25;
a,incredulous,-0.75;
a,commonsensical,0.625;
v,calk,-0.125;
n,cognoscente,0.0;
n,warji,0.0;
r,taciturnly,0.0;
a,unmitigated,-0.625;
a,wide-screen,0.0;
a,undiagnosed,-0.125;
n,paperboard,0.75;
n,ordainer,0.0;
n,impreciseness,-0.125;
v,retrain,0.5;
a,bibbed,0.0;
n,nationality,0.0;
n,laundryman,0.0;
a,debilitative,-0.375;
r,punitorily,0.125;
n,riemann,0.0;
n,sterol,0.0;
a,deep-chested,0.0;
v,waver,-0.625;
n,belgium,0.0;
a,prolix,0.0;
n,juda,0.0;
n,city,0.0;
n,serratus,0.0;
v,wangle,-0.375;
n,helwingia,0.0;
a,literate,0.375;
n,gymnospermophyta,0.0;
n,abridger,0.0;
n,barbarian,-0.25;
n,gerbille,0.0;
n,buchanan,0.0;
n,smarting,-0.625;
a,corrupted,-1.0;
n,candlewood,0.0;
n,games-master,0.0;
n,cytoplasm,0.0;
n,nonsteroid,-0.375;
n,two-thirds,0.0;
n,tormentor,0.0;
n,palindrome,0.0;
n,transmittal,0.0;
n,kurus,0.0;
n,ire,-0.25;
a,edged,-0.25;
n,actinomycetales,0.0;
n,councilwoman,0.0;
n,margate,0.0;
n,pasto,0.0;
n,howe,0.0;
n,coyote,0.0;
n,anseriformes,-0.375;
a,13,0.0;
r,waist-deep,0.0;
n,saek,0.0;
v,blather,-0.125;
v,position,0.0;
n,logogram,0.0;
n,questionnaire,0.0;
n,dunkirk,-0.125;
a,salvageable,0.125;
a,conjugated,0.0;
r,painstakingly,0.375;
n,chloroxylon,0.0;
n,clear,0.25;
n,boudoir,0.0;
n,yanquapin,0.0;
n,gasteromycetes,0.0;
n,unification,0.0;
n,nitrazepam,0.0;
n,tibia,0.0;
v,cease,0.0;
v,sledgehammer,0.0;
n,hobgoblin,0.0;
n,craft,0.875;
a,antenuptial,0.0;
a,ataraxic,-0.25;
n,saltbush,0.0;
n,hadrosauridae,0.0;
a,reducible,0.625;
n,wintertime,0.0;
n,lebensraum,0.0;
a,traditionalist,0.125;
n,nipr,0.0;
n,safranine,0.0;
n,canonist,0.0;
n,insole,0.0;
n,guadalajara,0.0;
n,premolar,0.0;
v,imbed,0.0;
n,salerno,0.0;
a,perithelial,0.0;
r,topically,0.0;
n,sur,0.0;
n,bruckner,0.0;
n,attestor,0.0;
n,abiogenist,0.0;
a,unlighted,-0.625;
a,operationalist,0.0;
v,essay,0.375;
a,unaccountable,0.0;
n,malopterurus,0.0;
n,dew,0.0;
n,sm,0.0;
n,sickbag,-0.25;
n,poppy,0.0;
v,disassociate,0.0;
n,thoth,0.125;
n,schopenhauer,0.0;
n,topognosis,0.0;
n,maladroitness,-0.375;
n,rensselaerite,0.0;
n,cladding,-0.25;
a,viennese,0.0;
a,southeastward,0.0;
r,disconcertingly,0.375;
n,seamanship,0.5;
n,variability,-0.75;
r,darkly,0.125;
n,hellbender,0.0;
n,aphaeresis,0.0;
n,fillagree,-0.25;
n,dapsang,0.0;
a,unorganized,-1.5;
n,hestia,0.0;
a,prerequisite,0.0;
n,curbing,0.0;
n,cosmogony,0.0;
n,ni-hard,0.0;
n,one-third,0.0;
a,fossiliferous,0.0;
n,goitre,0.0;
n,supplanting,0.0;
a,macrocephalous,0.0;
n,filing,0.0;
r,conspicuously,0.125;
n,recto,0.0;
r,rakishly,0.25;
n,sarda,0.0;
a,sociocultural,0.0;
n,parjanya,0.0;
a,stifled,0.0;
a,cardiographic,0.0;
n,netherlander,0.0;
n,countershot,0.0;
n,cheesecloth,0.0;
n,allophone,0.0;
n,revoke,-0.5;
n,seedcase,0.0;
v,propel,0.0;
n,self-suggestion,0.0;
a,ununderstood,-0.125;
v,depopulate,0.0;
r,forwards,0.25;
n,pharmacokinetics,0.0;
n,tarbell,0.0;
n,abstract,0.0;
v,fractionate,0.0;
n,tobacco,0.0;
v,subpoena,0.0;
a,unsafe,-1.625;
a,contestable,0.625;
n,hexamita,0.375;
a,chintzy,-0.75;
n,palatableness,0.25;
n,paige,0.0;
n,ataxia,-0.625;
a,concavo-convex,0.0;
n,revealing,0.0;
a,oversensitive,-0.125;
n,omega-3,0.0;
n,birchbark,0.0;
n,dub,0.0;
n,vi,0.0;
a,stabilized,0.0;
n,switch-hitter,0.0;
v,zip,0.25;
n,lugubriousness,-0.875;
a,160th,0.0;
r,sometime,-0.625;
r,inadvertently,-0.375;
n,jacobean,0.5;
a,removable,0.625;
n,booze-up,0.0;
a,blown,0.0;
n,ragamuffin,-0.875;
a,mensal,0.0;
n,curvature,0.0;
n,taxer,0.0;
n,mullus,0.0;
a,corned,0.0;
a,coriaceous,0.0;
n,benignity,0.125;
v,ambition,0.5;
n,decalitre,0.0;
n,trinectes,0.0;
n,apogonidae,0.0;
n,palaic,0.0;
n,pudding-wife,0.0;
n,megapode,0.0;
a,amazed,0.5;
n,ophiodon,0.0;
n,araneae,0.0;
n,cutback,0.0;
n,craniometer,0.0;
n,outstroke,0.0;
n,watercress,0.125;
n,transmitter,0.0;
a,overdone,0.125;
n,store,0.0;
a,anorexigenic,-0.5;
r,ineloquently,0.125;
n,sciaenops,0.0;
n,oestrone,0.0;
n,filipino,0.0;
n,specs,0.0;
a,therapeutic,0.875;
v,prohibit,0.0;
n,falkner,0.0;
n,eggcup,0.0;
n,smoker,0.125;
a,mourning,-0.625;
a,insidious,-1.125;
v,ingratiate,0.125;
a,effluent,0.0;
n,skinny,0.0;
n,cio,0.0;
v,disincarnate,0.0;
n,menura,0.0;
a,efflorescent,0.125;
n,tineid,0.0;
n,overtone,0.25;
n,boundedness,0.125;
n,incineration,0.0;
n,reagent,0.0;
n,indonesian,0.0;
n,isabella,0.0;
n,optative,0.0;
a,modest,-1.0;
a,lexicostatistic,0.0;
n,khirghiz,0.0;
n,21,0.0;
n,cynara,0.0;
a,lucent,0.25;
n,sardinops,0.0;
n,phagocytosis,0.0;
n,vasomax,0.0;
a,chaldean,0.0;
a,twinkling,0.375;
a,file-like,0.0;
n,handcart,0.0;
a,ecclesiastic,0.0;
n,write-down,0.125;
n,morphology,0.0;
n,faust,0.0;
n,locustidae,0.0;
n,uttermost,-0.25;
n,proof,0.25;
n,condensate,0.0;
n,snake-fish,0.0;
n,advocate,0.0;
n,serialism,0.0;
n,drms,0.0;
n,oleandraceae,0.0;
n,zama,0.0;
a,dampish,0.0;
a,quechuan,0.0;
v,porter,0.0;
a,inimical,-0.5;
n,embayment,0.0;
n,kurrajong,0.0;
n,mexican-american,0.0;
n,bridge,0.0;
n,huckaback,0.0;
n,ketone,0.0;
a,caprine,0.0;
n,interrogative,0.0;
a,sagging,-0.5;
n,anaclisis,0.375;
a,monkish,-0.25;
n,bicuspid,0.0;
n,woodward,0.0;
v,polychromise,0.0;
n,crookes,0.0;
a,explicit,0.75;
n,xanthomatosis,-0.5;
a,automotive,0.0;
v,content,0.375;
v,campaign,0.0;
n,amyxia,-0.375;
n,pratfall,-0.625;
n,formation,0.0;
r,precious,-0.25;
n,pallor,-0.625;
n,cirrhus,0.125;
a,rum,-0.25;
a,untied,-0.5;
n,bishop,0.0;
n,stevens,0.375;
n,marti,0.0;
n,surgeon,0.0;
n,epithet,0.0;
n,ans,0.0;
a,wideband,0.0;
n,soapsuds,0.0;
n,newt,0.0;
n,dutchman's-pipe,0.0;
n,privatisation,0.0;
n,cholinesterase,-0.25;
n,horseplay,0.0;
v,sock,-0.25;
n,knuckleball,0.0;
n,ii,0.0;
n,xenon,-0.125;
n,navaho,0.0;
n,lappet,0.0;
a,proverbial,0.0;
v,liken,0.0;
n,relativism,0.0;
a,30,0.0;
n,latin,0.0;
a,forlorn,-0.375;
n,middleton,0.0;
r,easily,0.875;
v,anglicise,0.0;
n,deed,0.0;
n,monkfish,0.0;
n,thd,0.0;
n,sayonara,0.0;
n,bombyx,0.0;
a,light-fingered,0.0;
r,politically,0.0;
a,laggard,0.0;
v,locate,0.0;
v,vituperate,-0.125;
a,self-sufficing,0.0;
a,pole-handled,0.0;
n,cichlid,0.0;
v,peal,0.0;
v,corner,0.0;
r,topologically,0.0;
r,avariciously,0.125;
n,holometaboly,0.5;
n,island,0.0;
n,chelation,0.0;
a,aided,0.0;
n,dolomite,0.0;
n,penn,0.0;
n,bettong,0.0;
a,twenty-ninth,0.0;
n,angiosperm,0.0;
a,combative,0.625;
n,moment,0.25;
n,tuscarora,0.0;
v,foregather,0.0;
n,accessory,-0.375;
n,marines,0.0;
n,pentecostal,0.0;
n,stoicism,-0.25;
n,use,0.375;
n,ghent,0.0;
n,hallstand,0.0;
n,dextroglucose,0.0;
n,sent,0.0;
n,whit-tuesday,0.0;
a,actinoid,0.0;
n,funeral-residence,0.0;
n,ton,0.0;
a,in-between,0.0;
n,zoanthropy,0.0;
n,obscurantist,0.125;
n,irak,0.0;
n,neighbour,0.0;
n,leniency,0.375;
n,outlandishness,0.375;
a,monosyllabic,0.0;
v,shadow,-0.25;
n,action,0.5;
n,attentiveness,1.0;
a,fizzing,0.0;
n,apiary,0.0;
n,registrant,0.0;
n,satanism,0.0;
a,new-made,0.5;
a,familiarizing,0.0;
a,warring,0.0;
v,inspire,0.125;
n,ascension,0.0;
n,freedwoman,0.125;
a,artful,-0.25;
n,oyster,0.0;
r,erroneously,0.25;
n,serpent,-0.375;
r,speculatively,0.25;
n,thrombokinase,0.0;
n,optimization,0.0;
n,forwarding,0.0;
n,dehumanization,0.0;
n,enchilada,0.0;
v,badger,-0.125;
a,brachyurous,-0.125;
n,merl,0.0;
a,articulate,-1.0;
n,surmise,-0.125;
n,fingering,0.0;
v,censure,-0.25;
a,fluffy,0.5;
n,tattle,0.0;
n,incongruity,-0.75;
a,interschool,0.0;
n,ibuprofen,-0.25;
n,fatigues,0.0;
n,professional,-0.125;
a,wed,0.0;
a,northeastern,0.0;
r,close,0.375;
n,gadsden,0.0;
n,sudanese,0.0;
n,prismoid,0.0;
n,chateaubriand,0.0;
v,fuel,-0.125;
a,well-conducted,0.625;
n,imprecation,-0.5;
r,fittingly,0.25;
v,thoriate,0.0;
v,granulate,0.0;
n,koudou,0.0;
n,banksia,0.0;
n,periarteritis,-0.125;
n,xiv,0.0;
n,heroism,0.5;
n,cosmetology,0.0;
n,thrower,0.0;
a,ten-fold,0.0;
n,binger,0.0;
n,toyshop,0.0;
n,floatplane,0.0;
n,hakham,0.625;
a,acting,0.125;
n,equidistribution,0.0;
n,lignin,0.0;
n,chokepoint,0.0;
n,dumping,0.0;
n,accompanyist,0.0;
n,viscometry,0.0;
n,pediment,0.0;
n,byelorussia,0.0;
n,indiaman,0.0;
n,birthright,0.0;
a,unappealable,-0.5;
n,cacodemon,-0.11200000000000004;
a,unenlightened,0.5;
n,apparency,0.125;
a,adventuristic,0.0;
n,dinornithiformes,0.0;
n,bracero,0.0;
n,marathon,0.0;
a,cyprinoid,0.0;
n,circus,-0.5;
n,maker,0.0;
n,anura,0.0;
n,auklet,0.0;
n,macaw,0.0;
n,wheelwright,0.0;
n,crystal,0.0;
v,necessitate,0.0;
n,demonstrability,0.375;
n,steen,0.0;
v,inspirit,0.375;
n,bede,0.0;
r,pig-headedly,-0.125;
n,anuria,-0.375;
n,cl,0.0;
a,humorous,0.0;
n,motorboat,0.0;
n,plaint,-0.75;
a,squashed,-0.125;
n,tl,0.0;
r,undramatically,0.25;
a,capricious,0.625;
n,pyrography,0.0;
n,rhodymeniaceae,0.0;
n,asphodelaceae,0.0;
v,bechance,0.0;
n,soh,0.0;
n,mongolia,0.0;
a,steep,-0.375;
v,aviate,0.0;
a,life-sustaining,0.0;
n,propellent,0.0;
n,endangerment,-0.25;
n,flagroot,0.0;
a,inescapable,-0.5;
n,irregularity,-1.5;
a,well-bound,0.25;
n,monocarp,0.0;
n,sedative-hypnotic,0.0;
a,momentous,0.25;
n,gawk,0.0;
n,sugarloaf,0.0;
n,galeocerdo,-0.25;
n,emancipation,0.0;
n,harem,0.0;
n,boulez,0.0;
n,duo,-0.125;
a,doctorial,0.0;
n,ammonite,0.0;
r,incontrovertibly,0.375;
a,unagitated,-1.625;
v,verdigris,0.0;
v,scrape,0.125;
a,sure-fire,0.25;
n,stipulation,0.0;
a,ramose,0.0;
a,substantiating,0.0;
n,lieutenancy,0.0;
n,rau-sed,0.0;
n,kadikoy,0.0;
v,bag,0.125;
n,blackbeetle,0.0;
n,paralipsis,0.125;
n,erasmus,0.0;
n,divvy,0.0;
n,panoply,0.5;
n,malaise,-0.75;
r,languorously,0.25;
n,dug,0.0;
a,contemporaneous,0.0;
n,trionyx,-0.25;
v,rebut,-0.875;
n,holocene,0.25;
a,under-the-table,0.125;
a,nonaged,-0.75;
n,saleratus,0.0;
n,family,0.0;
n,dias,0.375;
n,irruption,-0.25;
a,exegetical,0.0;
n,aesthesis,-0.125;
n,causeway,0.0;
a,imputable,-0.25;
a,routine,0.125;
n,take,0.0;
a,angiospermous,0.0;
n,major-domo,0.5;
n,netscape,0.0;
n,workflow,0.0;
a,vestmental,0.0;
n,norseman,0.0;
a,morose,-0.375;
n,alveolus,0.0;
n,ankylosis,-0.125;
n,hamster,0.0;
n,offertory,0.0;
n,mps,0.0;
n,britisher,0.0;
n,hoopskirt,0.0;
a,crescent-shaped,0.25;
n,enquiry,-0.125;
n,diplomate,0.0;
n,persephone,0.0;
r,scienter,-0.25;
n,glamour,0.625;
r,sometimes,0.0;
a,insufferable,0.375;
n,geomorphology,0.0;
a,vernal,0.375;
v,nictitate,0.0;
n,abaca,0.0;
a,consentaneous,0.125;
n,sclerotinia,-0.5;
n,sighting,0.0;
a,erythroid,0.0;
a,recessed,0.0;
n,wailing,-0.125;
n,flammability,0.0;
n,delphinapterus,0.0;
a,animalistic,0.0;
n,ashlar,0.0;
n,lying-in,0.0;
a,self-sowed,0.0;
n,dilettante,-0.375;
n,pugnacity,-0.25;
v,anodize,0.0;
n,rifampin,0.0;
a,pelecypod,0.0;
v,gestate,0.125;
n,ayatollah,0.0;
n,angiogenesis,0.0;
r,tantalizingly,0.25;
a,weakened,-0.875;
n,aflaxen,-0.125;
v,vitrify,0.0;
a,deweyan,0.0;
n,orpine,0.0;
a,fifty-fifty,-0.125;
n,front-stall,0.0;
n,ectomorph,0.0;
n,tune-up,0.0;
a,monatomic,0.0;
v,perseverate,0.0;
n,yugoslav,0.0;
n,labial,0.0;
a,positional,0.0;
a,azonal,-0.125;
a,anosmatic,0.0;
n,capsid,0.125;
n,memorizer,0.0;
n,dairyman,0.0;
v,gesture,0.0;
a,precise,0.875;
n,giro,0.0;
n,countersink,0.0;
a,exploitative,0.0;
n,subpart,0.0;
n,oscillatoriaceae,0.0;
n,opiliones,0.0;
n,variolization,0.0;
a,easternmost,0.0;
n,needlefish,0.0;
n,tideland,0.0;
n,senegalese,0.0;
n,shark,-0.625;
a,stretchable,0.375;
n,schnittlaugh,0.0;
n,atherosclerosis,0.0;
a,sleety,0.0;
v,herd,0.0;
v,beeswax,0.0;
v,bowl,0.0;
a,cohesive,-0.5;
n,listlessness,0.375;
a,stratified,0.375;
n,kinglet,-0.125;
a,wimpish,-0.625;
n,islam,0.0;
n,screeching,0.125;
n,pinetum,0.0;
n,leatherjack,0.0;
n,hollander,0.0;
n,corsage,0.0;
a,excess,-0.5;
n,boone,0.0;
v,welsh,0.0;
a,annelidan,0.0;
n,evilness,-0.125;
n,dockhand,0.0;
a,hard,-0.75;
n,catalepsy,0.0;
n,balaenoptera,0.0;
a,binocular,0.125;
n,lusciousness,0.0;
n,industrialism,0.0;
a,untaped,0.0;
n,loxia,0.0;
n,luoyang,0.0;
n,heinz,0.0;
r,along,0.0;
n,marsupial,0.0;
n,killjoy,-0.125;
n,carcharodon,0.0;
n,repast,0.0;
a,limited,-1.625;
n,galicia,0.0;
n,supergrass,0.0;
a,resplendent,0.5;
a,spiked,0.0;
n,hermaphroditism,0.625;
v,syndicate,0.0;
n,vaulter,0.0;
n,wyrd,0.0;
n,led,0.0;
n,amitriptyline,0.0;
n,double-spacing,0.0;
a,4-membered,0.0;
a,ambulant,0.0;
v,like,2.0;
a,rock-steady,0.5;
n,icecream,0.0;
n,shrew,-0.875;
v,reprimand,-1.0;
n,warranter,0.0;
a,commercial-grade,-0.75;
n,myriametre,0.0;
n,retailer,0.0;
n,cutis,0.0;
a,heat-releasing,0.0;
n,gazania,0.0;
n,zoomastigina,0.0;
n,raf,0.125;
n,mongol,0.0;
n,insight,0.375;
r,impracticably,0.0;
a,underhanded,-0.25;
v,disburse,0.0;
a,peritrichous,-0.25;
n,vinegarishness,-0.375;
a,swazi,0.0;
a,polysemantic,0.0;
n,pond,0.0;
n,toying,0.625;
n,idealism,0.75;
n,broth,0.0;
n,booker,0.0;
n,madrigalist,0.0;
a,brimful,-0.25;
n,taxidermist,0.0;
v,interconnect,0.25;
n,percheron,0.0;
n,comforter,-0.5;
r,acoustically,0.25;
n,incontrovertibility,-0.375;
n,florio,0.0;
a,mononucleate,0.0;
a,unplanted,-0.125;
n,millivoltmeter,0.0;
a,storied,0.125;
n,verandah,0.0;
n,rallidae,0.0;
n,scombroidea,0.0;
a,obnoxious,-0.625;
n,tajik,0.0;
n,simmpleness,-0.5;
a,unimpressionable,-0.75;
a,unstilted,0.0;
a,natural,-0.75;
a,allylic,0.0;
n,secretariate,0.0;
n,ochlocracy,0.0;
a,nonmoving,-0.625;
n,slacks,0.0;
n,chlor-trimeton,0.0;
a,shock-absorbent,0.0;
a,amphistylar,0.375;
n,booklet,0.0;
a,port,0.0;
n,arsenate,0.0;
v,miscall,-0.375;
a,hindi,0.0;
n,temuco,0.0;
n,moodiness,-0.375;
n,reversionist,-0.125;
n,drywall,0.0;
a,biological,0.0;
n,wiffle,0.0;
n,bextra,-0.625;
r,warily,0.25;
n,quill,0.0;
a,suppressed,-0.25;
n,drabness,-0.125;
n,numeral,0.0;
n,coloring,0.0;
n,flute,0.125;
n,chaga,0.0;
n,lewis,0.0;
v,befall,0.0;
a,abranchious,0.0;
r,fully,0.375;
n,compere,0.0;
a,tonsured,0.0;
v,bend,0.0;
n,kendal,0.0;
n,tester,0.0;
v,shnorr,0.0;
n,trombiculidae,0.0;
n,dicot,0.0;
n,aspergillosis,-0.375;
n,good-humouredness,0.625;
n,fibrousness,0.125;
n,tegu,0.0;
n,negaprion,0.0;
n,riesman,0.0;
n,seafood,0.0;
n,superbia,0.375;
n,villain,-0.625;
v,coquet,0.0;
n,etching,0.0;
v,monish,0.375;
a,re-entrant,0.125;
a,esurient,-0.25;
n,ulcer,0.0;
n,outreach,0.0;
a,unappreciative,-0.75;
n,wrestle,0.0;
a,cometic,0.0;
n,nard,0.0;
n,pinfish,0.0;
n,ma'am,0.125;
n,yokuts,0.0;
n,rickover,0.0;
a,pyloric,0.0;
a,ensorcelled,0.125;
n,scarlet,0.0;
n,7,0.0;
a,hairsplitting,0.5;
n,gathering,0.0;
n,now,0.0;
a,multi-colour,0.0;
a,brown-green,0.0;
a,unvulcanized,-0.375;
r,full-time,0.0;
v,shave,0.0;
n,camembert,0.0;
a,overbearing,0.5;
v,samba,0.0;
n,woe,-1.375;
v,price,0.0;
n,gibe,0.0;
r,unassailably,0.25;
r,pedagogically,0.25;
v,let,-0.25;
a,adsorbent,0.0;
n,hyaline,0.0;
n,scholia,0.0;
n,ring,0.125;
a,inky-black,0.0;
n,devolution,0.375;
n,heuristic,0.0;
n,data,0.0;
n,internality,0.375;
n,roughrider,0.0;
v,professionalise,0.0;
n,mensh,0.5;
a,no-hit,0.0;
r,powerfully,0.125;
n,admiration,2.0;
n,planeness,0.0;
n,skittle,0.0;
n,viburnum,0.0;
n,james,0.125;
n,shillyshally,0.0;
n,jetsam,0.0;
n,betelgeuse,0.0;
v,chemisorb,0.0;
a,delinquent,-0.625;
n,tuft,0.0;
r,everyplace,0.375;
a,provincial,0.0;
n,horsewoman,0.0;
n,giraudoux,0.0;
a,granulated,0.0;
n,goal-kick,0.0;
n,silvervine,0.0;
v,undo,0.0;
v,annoy,0.0;
v,verse,0.125;
n,riboflavin,0.0;
a,pissed,-0.625;
v,prepare,0.0;
a,blinding,0.5;
n,mollymawk,0.0;
n,berlioz,0.0;
n,hustings,0.0;
n,oxygenation,0.0;
n,causing,-0.25;
a,unanalyzed,-0.5;
v,deprive,-0.25;
a,chromatic,0.25;
n,summarisation,0.0;
n,remoteness,0.375;
n,pib,0.0;
v,deplete,0.0;
n,oleander,0.0;
v,toot,0.0;
n,velum,0.0;
n,pontiac,0.0;
n,olearia,0.0;
n,contracting,-0.125;
n,blennioidea,0.0;
n,urubupunga,0.0;
v,de-iodinate,0.0;
a,ideal,0.75;
a,ascensional,-0.125;
r,unspeakably,0.0;
n,poetics,0.0;
n,chamfer,0.0;
n,mettlesomeness,0.75;
n,deliveryman,0.0;
v,admix,0.0;
n,lermontov,0.0;
n,aristolochiaceae,0.0;
n,haematocolpometra,0.0;
n,swop,0.0;
n,sparid,0.0;
n,segregator,0.25;
n,elmont,0.0;
n,accentuation,0.125;
n,womanhood,0.0;
a,sandalled,-0.125;
n,finery,-0.25;
a,abused,-0.375;
n,satellite,0.0;
v,aromatize,0.0;
